zip5,population,median_income,young_adult_share,median_gross_rent,median_home_value
54537,613,59464,0.0244698205546492,1486.6000000000001,113100.0
54538,2919,49915,0.0322028091812264,548.0,271300.0
54539,1404,64044,0.0306267806267806,778.0,241300.0
54540,985,63438,0.0263959390862944,779.0,223800.0
54541,1516,57083,0.100263852242744,613.0,154000.0
54542,615,45625,0.0276422764227642,1140.625,157300.0
54545,954,80607,0.0052410901467505,1107.0,647500.0
54546,1133,66667,0.0185348631950573,608.0,133500.0
54547,1396,60795,0.0150429799426934,525.0,278500.0
54548,5703,69784,0.0273540241977906,935.0,307700.0
54550,655,67500,0.0534351145038167,750.0,107300.0
54552,4290,58389,0.0496503496503496,882.0,127500.0
54554,1099,58478,0.0118289353958143,730.0,222600.0
54555,4726,58613,0.0402031316123571,836.0,172900.0
54556,1121,52656,0.0285459411239964,721.0,127600.0
54557,1061,81750,0.0207351555136663,2043.75,408800.0
54558,2224,62404,0.0611510791366906,856.0,234500.0
54559,855,69415,0.0760233918128654,471.0,163100.0
54560,574,70208,0.0104529616724738,1063.0,218200.0
54561,63,-666666666,0.0,1100.0,229200.0
54562,1867,67875,0.0412426352437064,964.0,291800.0
54563,810,81771,0.0222222222222222,850.0,195500.0
54564,382,46250,0.0235602094240837,394.0,170800.0
54565,45,46250,0.0,1156.25,125000.0
54566,1377,54762,0.0384894698620188,588.0,177600.0
54568,4864,71944,0.0238486842105263,791.0,262100.0
54601,50474,60078,0.1774973253556286,998.0,220200.0
54603,14181,49693,0.0696706861293279,936.0,175500.0
54610,1544,61563,0.035621761658031,776.0,195100.0
54611,1301,71250,0.0445810914681014,890.0,159500.0
54612,5745,66447,0.0475195822454308,977.0,189700.0
54613,2141,48672,0.0219523587108827,672.0,162800.0
54614,2647,81302,0.0536456365697015,898.0,238200.0
54615,11054,63391,0.0515650443278451,782.0,190200.0
54616,2348,72727,0.0562180579216354,816.0,170700.0
54618,2198,67411,0.0796178343949044,823.0,165000.0
54619,3842,70612,0.0609057782404997,841.0,216600.0
54621,1361,90563,0.0286554004408523,787.0,255300.0
54622,2109,79531,0.0440967283072546,736.0,181300.0
54623,1949,85833,0.0507952796305797,992.0,248600.0
54624,1545,78558,0.0407766990291262,778.0,184000.0
54625,334,53177,0.0,733.0,182300.0
54626,1388,72614,0.0230547550432276,777.0,228300.0
54627,2005,81806,0.0493765586034912,775.0,217100.0
54628,938,65000,0.0181236673773987,658.0,187900.0
54629,2546,75563,0.0648075412411626,864.0,209400.0
54630,4328,88429,0.0566081330868761,975.0,261700.0
54631,1828,61319,0.0399343544857768,829.0,165100.0
54632,1149,79167,0.0356832027850304,743.0,206100.0
54634,4514,58890,0.0567124501550731,739.0,180800.0
54635,1827,73250,0.0558292282430213,705.0,187700.0
54636,16784,91156,0.0557078169685414,1145.0,290600.0
54637,134,61250,0.0746268656716417,663.0,146400.0
54638,1541,58510,0.0674886437378325,530.0,259200.0
54639,2640,57446,0.0761363636363636,680.0,180700.0
54642,2360,71007,0.0398305084745762,800.0,195600.0
54643,3,-666666666,0.0,1100.0,200000.0
54644,1297,79250,0.0431765612952968,1981.25,263300.0
54645,114,48472,0.0526315789473684,683.0,130000.0
54646,3752,58250,0.0383795309168443,925.0,145200.0
54648,1616,70227,0.0544554455445544,824.0,173000.0
54650,24619,85255,0.0703115479913887,1109.0,279100.0
54651,1225,58833,0.0579591836734693,671.0,198000.0
54652,1048,54583,0.0314885496183206,746.0,142600.0
54653,1232,69583,0.0267857142857142,1063.0,253500.0
54654,150,-666666666,0.0,1100.0,79600.0
54655,1643,54107,0.0200852099817407,750.0,211000.0
54656,18068,70605,0.0458268762452955,924.0,201400.0
54657,387,61875,0.0077519379844961,783.0,201900.0
54658,2458,72734,0.0410903173311635,1021.0,228800.0
54659,1164,67727,0.0378006872852233,804.0,208500.0
54660,16100,61146,0.0485714285714285,931.0,188000.0
54661,3788,76232,0.0440865892291446,1122.0,252000.0
54664,1659,70652,0.0524412296564195,961.0,177900.0
54665,8741,70893,0.0289440567440796,858.0,222600.0
54666,2623,78750,0.0434616850934045,1055.0,192700.0
54667,5013,71687,0.0570516656692599,872.0,209500.0
54669,8227,100214,0.0416919897897167,1156.0,288600.0
54670,2060,83043,0.0752427184466019,464.0,216700.0
54701,42348,71406,0.1123311608576556,963.0,265000.0
54703,43022,68801,0.1393705545999721,986.0,224600.0
54720,9127,81101,0.0789963843541141,1156.0,223300.0
54721,1345,74179,0.0304832713754646,949.0,195600.0
54722,4175,66500,0.0526946107784431,812.0,220300.0
54723,1020,83750,0.0323529411764705,875.0,181600.0
54724,7560,71121,0.056084656084656,787.0,231400.0
54725,3041,69048,0.0529431108188096,857.0,204500.0
54726,1715,72321,0.0746355685131195,1036.0,177100.0
54727,4798,78800,0.0491871613172155,840.0,209000.0
54728,5631,71538,0.0442194992008524,897.0,214200.0
54729,34853,76603,0.0517315582589734,1022.0,263900.0
54730,5514,80347,0.0467899891186071,768.0,228600.0
54731,613,61125,0.0407830342577487,1200.0,160300.0
54732,2820,64886,0.0411347517730496,800.0,173300.0
54733,1311,56850,0.0320366132723112,775.0,168500.0
54734,727,66083,0.0082530949105914,900.0,209000.0
54736,4239,73405,0.0592120783203585,794.0,166900.0
54737,563,82292,0.0142095914742451,954.0,212900.0
54738,3759,93875,0.0247406225059856,872.0,277400.0
54739,5315,91385,0.0675446848541862,1043.0,240700.0
54740,1858,75505,0.0586652314316469,853.0,225800.0
54741,1960,67692,0.0673469387755102,733.0,156900.0
54742,4854,92353,0.0486196950968273,1069.0,272100.0
54745,2232,69722,0.0161290322580645,968.0,227300.0
54746,666,62500,0.063063063063063,1054.0,118100.0
54747,2685,65083,0.0741154562383612,871.0,175900.0
54748,1209,72600,0.0066170388751033,970.0,222300.0
54749,1446,68750,0.086445366528354,925.0,195800.0
54750,1025,96250,0.0282926829268292,925.0,269100.0
54751,26000,67995,0.1752307692307692,953.0,232500.0
54754,1518,57422,0.0276679841897233,875.0,163300.0
54755,7287,66750,0.0463839714560175,843.0,218400.0
54756,920,71250,0.0282608695652173,781.0,196100.0
54757,3631,66500,0.0633434315615533,898.0,216000.0
54758,4604,70045,0.0560382276281494,853.0,209500.0
54759,1439,84375,0.0284920083391243,867.0,216200.0
54760,175,73750,0.0,660.0,207100.0
54761,1135,68750,0.0546255506607929,783.0,186500.0
54762,1218,62292,0.070607553366174,731.0,172600.0
54763,1011,60625,0.0484668644906033,633.0,166000.0
54766,1830,62847,0.0579234972677595,834.0,135900.0
54767,3277,86417,0.0384498016478486,881.0,243700.0
54768,6588,57644,0.0446265938069216,760.0,190400.0
54769,542,71429,0.025830258302583,820.0,283100.0
54770,2155,79545,0.0315545243619489,875.0,212700.0
54771,4291,66955,0.0512701002097413,861.0,178300.0
54772,1131,87188,0.0663129973474801,1038.0,186600.0
54773,3562,69965,0.0384615384615384,748.0,166200.0
54801,6122,58591,0.030545573342045,812.0,198500.0
54805,1662,62917,0.0788206979542719,664.0,171200.0
54806,11708,59556,0.0735394601981551,709.0,172900.0
54810,2911,66842,0.0422535211267605,1047.0,258000.0
54812,6078,63882,0.0686080947680158,908.0,163500.0
54813,693,73750,0.0346320346320346,763.0,223200.0
54814,2811,62813,0.0626111704019921,628.0,235700.0
54817,2105,85000,0.0508313539192399,613.0,259100.0
54819,2584,56026,0.0325077399380804,719.0,154000.0
54820,782,79500,0.0358056265984654,864.0,235900.0
54821,1512,58352,0.0079365079365079,831.0,274200.0
54822,4911,66250,0.0333944206882508,954.0,223100.0
54824,2067,66450,0.0701499758103531,848.0,193500.0
54826,772,82188,0.0647668393782383,950.0,229800.0
54827,314,83750,0.0095541401273885,2093.75,250000.0
54828,625,46938,0.0736,393.0,218100.0
54829,5442,61276,0.0477765527379639,892.0,214900.0
54830,3414,65231,0.0161101347393087,767.0,242500.0
54832,459,73409,0.037037037037037,1007.0,227900.0
54835,962,51528,0.1091476091476091,586.0,180900.0
54836,933,80469,0.0064308681672025,1263.0,195600.0
54837,3689,69583,0.0428300352399024,902.0,211500.0
54838,1302,75000,0.0307219662058371,917.0,235700.0
54839,362,73750,0.0469613259668508,1843.75,168800.0
54840,4706,63988,0.0373990650233744,833.0,180800.0
54841,265,63958,0.0188679245283018,1598.9499999999998,133800.0
54842,261,93333,0.0,825.0,196300.0
54843,13167,59333,0.0354674565200881,687.0,233500.0
54844,285,65625,0.0350877192982456,1354.0,246700.0
54845,122,45000,0.0,1125.0,112500.0
54846,647,75938,0.0401854714064915,842.0,147300.0
54847,2454,67946,0.0260798696006519,890.0,253900.0
54848,5866,55328,0.0526764405046027,828.0,138100.0
54849,1826,77353,0.0213581599123767,838.0,254200.0
54850,341,69875,0.0,713.0,272100.0
54853,3575,72750,0.0338461538461538,856.0,214100.0
54854,907,81500,0.1025358324145534,694.0,182900.0
54855,896,57250,0.0479910714285714,745.0,191400.0
54856,1585,69091,0.0309148264984227,1113.0,182700.0
54857,36,113750,0.0,2843.75,511875.0
54858,1578,51466,0.0418250950570342,688.0,208000.0
54859,2265,51641,0.0556291390728476,888.0,207600.0
54861,205,-666666666,0.0439024390243902,441.0,200000.0
54862,313,64375,0.0670926517571885,967.0,195000.0
54864,1534,80781,0.0397653194263363,993.0,221900.0
54865,492,62500,0.0121951219512195,1562.5,169200.0
54867,555,39637,0.0072072072072072,672.0,132700.0
54868,16054,64567,0.0624143515634732,850.0,199300.0
54870,1701,64097,0.0135214579659024,1148.0,275700.0
54871,3323,70100,0.0613903099608787,740.0,215100.0
54872,2482,51781,0.0310233682514101,735.0,210600.0
54873,3236,85909,0.0392459826946847,836.0,232800.0
54874,3813,83350,0.017046944662995,966.0,206500.0
54875,1332,54471,0.0397897897897897,825.0,158300.0
54876,1690,69444,0.0544378698224852,915.0,262900.0
54880,30211,66942,0.0721591473304425,901.0,176700.0
54888,1320,67232,0.0174242424242424,738.0,216000.0
54889,2889,71951,0.0425752855659397,872.0,230300.0
54891,3327,70298,0.0516982266305981,788.0,200600.0
54893,4324,57454,0.0492599444958371,716.0,213200.0
54895,812,65347,0.0517241379310344,625.0,182700.0
54896,1601,58831,0.0137414116177389,950.0,180000.0
54901,36999,61734,0.1802481148139139,932.0,164000.0
54902,21982,64548,0.0816122281866982,859.0,163900.0
54904,22428,95813,0.0439183163902265,915.0,258900.0
54909,2042,78365,0.0401567091087169,969.0,187500.0
54911,25598,66747,0.0841081334479256,1010.0,199100.0
54913,24366,103149,0.0727653287367643,1158.0,365400.0
54914,31448,77199,0.0579369117272958,936.0,210200.0
54915,44269,83814,0.0582348821974745,974.0,247900.0
54921,1351,72708,0.0540340488527017,763.0,190700.0
54922,1087,73371,0.0551977920883164,867.0,179900.0
54923,8850,63750,0.0538983050847457,815.0,180400.0
54926,139,-666666666,0.0,1100.0,73800.0
54927,530,126012,0.0264150943396226,1188.0,235500.0
54928,536,72375,0.0205223880597014,1809.375,193800.0
54929,8969,60973,0.0506187980822834,875.0,157900.0
54930,1835,77266,0.0479564032697547,824.0,181800.0
54931,417,66657,0.0335731414868105,1666.425,194200.0
54932,1295,108977,0.0471042471042471,877.0,255900.0
54933,132,71875,0.0151515151515151,630.0,86700.0
54935,41474,63060,0.0698509909823021,880.0,166400.0
54937,21877,79212,0.0485441331078301,1097.0,262000.0
54940,4502,87900,0.0213238560639715,980.0,286300.0
54941,2637,77875,0.0405764125900644,743.0,270200.0
54942,10984,113633,0.0186635105608157,1156.0,336500.0
54943,2335,59500,0.0466809421841541,683.0,205300.0
54944,9167,98675,0.0418893858405148,820.0,318400.0
54945,3408,67339,0.0604460093896713,758.0,198000.0
54946,381,-666666666,0.0,1100.0,200000.0
54947,2180,96429,0.0256880733944954,911.0,266700.0
54948,181,53500,0.0220994475138121,1337.5,121600.0
54949,3549,84286,0.0355029585798816,835.0,192200.0
54950,2756,65815,0.0609579100145137,732.0,151900.0
54952,27127,67280,0.0699303277177719,906.0,190000.0
54956,46658,81386,0.0574606712675211,1005.0,238200.0
54960,2898,61250,0.0262249827467218,794.0,205500.0
54961,14310,71337,0.0548567435359888,841.0,196600.0
54962,1083,82083,0.0415512465373961,608.0,194700.0
54963,7203,76987,0.0226294599472442,926.0,218700.0
54964,936,66094,0.0448717948717948,942.0,233200.0
54965,1253,68409,0.0303272146847565,925.0,189800.0
54966,2155,64250,0.0603248259860788,800.0,152500.0
54967,458,49566,0.0174672489082969,475.0,183700.0
54968,2742,65650,0.0598103574033552,770.0,180300.0
54970,3916,64653,0.0480081716036772,823.0,150900.0
54971,10783,65914,0.0791987387554483,708.0,182800.0
54974,1515,91548,0.0528052805280528,631.0,249500.0
54977,1448,75625,0.0455801104972375,967.0,242900.0
54978,93,87143,0.053763440860215,2178.575,120200.0
54979,1879,104167,0.0372538584353379,1352.0,262300.0
54980,247,-666666666,0.0364372469635627,1100.0,164500.0
54981,15064,76821,0.0446760488582049,800.0,204100.0
54982,6881,63814,0.0385118442086905,752.0,183400.0
54983,4175,69646,0.0452694610778443,910.0,214100.0
54984,3245,59702,0.0289676425269645,856.0,191600.0
54985,593,-666666666,0.1231028667790893,1100.0,200000.0
54986,5339,90479,0.0376474995317475,905.0,280500.0
55001,2956,130625,0.027063599458728,3265.625,654000.0
55003,3948,115781,0.0597771023302938,1773.0,363200.0
55005,4756,109464,0.0632884777123633,1791.0,324600.0
55006,3655,64167,0.0495212038303693,945.0,209100.0
55007,2158,66875,0.0329008341056533,955.0,223500.0
55008,16091,83209,0.0600335591324342,1255.0,267400.0
55009,8258,89023,0.0403245337854202,1010.0,311400.0
55011,11025,126957,0.0605895691609977,1932.0,380000.0
55012,1995,93500,0.0802005012531328,1337.0,367500.0
55013,7030,99898,0.0590327169274537,1156.0,366000.0
55014,28975,98952,0.0524245038826574,1553.0,324700.0
55016,39925,121295,0.0514965560425798,1653.0,358800.0
55017,971,78333,0.0236869207003089,1700.0,278200.0
55018,931,91071,0.0279269602577873,1337.0,316300.0
55019,2336,112273,0.040667808219178,1214.0,316200.0
55020,4391,127159,0.0373491232065588,3178.975,452700.0
55021,30860,70296,0.0608554763447828,1044.0,267600.0
55024,36681,123582,0.0393664294866552,1427.0,350500.0
55025,25759,95993,0.0571450755075895,1355.0,385800.0
55026,451,104688,0.0221729490022172,1700.0,278600.0
55027,2948,92857,0.0491858887381275,941.0,290400.0
55029,27,75833,0.2592592592592592,1895.8249999999998,218800.0
55030,1425,76875,0.039298245614035,892.0,214900.0
55031,1682,113654,0.035077288941736,1156.0,393400.0
55032,3353,106522,0.0402624515359379,1203.0,363200.0
55033,29241,102026,0.0536233370951745,1174.0,335800.0
55036,34,24643,0.0,1100.0,91000.0
55037,5077,61319,0.0602718140634232,975.0,206100.0
55038,24246,127194,0.0468530891693475,1844.0,408000.0
55040,14451,88576,0.0548058957857587,1298.0,287700.0
55041,7532,83673,0.0432819968135953,992.0,265300.0
55042,13156,154779,0.0455305564001216,2204.0,594000.0
55043,3471,101754,0.0714491501008355,1617.0,360600.0
55044,63280,140612,0.0492098609355246,1730.0,464500.0
55045,7854,110685,0.0379424497071555,993.0,373500.0
55046,6030,91982,0.0646766169154228,1256.0,331100.0
55047,2230,100357,0.0251121076233183,2250.0,478800.0
55049,2634,90700,0.0459377372817008,1250.0,233100.0
55051,9927,71232,0.0509720963030119,970.0,220000.0
55052,1894,78375,0.0749736008447729,1161.0,266700.0
55053,995,107188,0.0542713567839195,1275.0,338100.0
55054,2582,151845,0.0526723470178156,2311.0,399300.0
55055,4460,63365,0.131390134529148,1080.0,331300.0
55056,14279,93601,0.0490230408291897,1190.0,297600.0
55057,25458,97521,0.1343389111477728,1042.0,338800.0
55060,29601,83848,0.0515860950643559,1018.0,239300.0
55063,9270,74854,0.0331175836030204,763.0,239000.0
55065,1320,116500,0.031060606060606,1486.0,372100.0
55066,19125,70529,0.056313725490196,958.0,237800.0
55068,32194,125271,0.0682114679753991,1610.0,379500.0
55069,5936,75139,0.0400943396226415,893.0,279800.0
55070,8403,101925,0.0510531952873973,1148.0,301700.0
55071,5807,98945,0.0675047356638539,2116.0,256200.0
55072,4409,57500,0.0503515536402812,1025.0,188900.0
55073,4145,130556,0.013027744270205,989.0,470400.0
55074,2260,104545,0.0557522123893805,962.0,283700.0
55075,20651,84573,0.0666795796813713,1128.0,267000.0
55076,21258,98026,0.0516511430990685,1340.0,308900.0
55077,14585,108314,0.0475831333561878,1514.0,496800.0
55079,8840,111484,0.053393665158371,1547.0,335400.0
55080,3281,100789,0.0548613227674489,1353.0,337700.0
55082,36414,117538,0.0550612401823474,1439.0,459500.0
55084,1942,90500,0.0278063851699279,992.0,294300.0
55085,409,93333,0.0366748166259168,1021.0,291400.0
55087,425,126364,0.0188235294117647,617.0,233800.0
55088,1727,128958,0.0370584829183555,3223.9500000000003,494400.0
55089,1760,105938,0.0681818181818181,1025.0,373200.0
55090,377,80179,0.0,1500.0,305200.0
55092,11103,97241,0.0587228676934161,1182.0,336600.0
55101,7937,72703,0.1029356179916845,1573.0,252700.0
55102,19565,74143,0.0572450805008944,1295.0,280400.0
55103,13892,47872,0.0582349553699971,1040.0,240400.0
55104,45777,75038,0.1083950455468903,1159.0,290900.0
55105,27470,108200,0.1220968329086275,1240.0,453300.0
55106,56969,68601,0.0651933507697168,1230.0,233000.0
55107,15533,78125,0.0461597888366703,1335.0,259900.0
55108,15339,84583,0.0813612360649325,1344.0,365400.0
55109,34266,81759,0.0601762680207786,1316.0,291200.0
55110,37272,97211,0.0403788366602275,1494.0,347100.0
55111,100,-666666666,0.0,930.0,200000.0
55112,45680,93823,0.057661996497373,1322.0,338800.0
55113,40786,86830,0.0703427646741529,1353.0,331200.0
55114,4655,65236,0.1720730397422126,1588.0,296900.0
55115,8926,132796,0.0545597131974008,1510.0,481900.0
55116,26099,83156,0.0483543430782788,1279.0,405900.0
55117,44095,71784,0.0573761197414672,1178.0,262700.0
55118,29396,85229,0.0534426452578582,1215.0,331800.0
55119,44068,77870,0.0588181900698919,1351.0,262700.0
55120,5080,111900,0.0289370078740157,1543.0,484700.0
55121,9329,86929,0.0728909851002251,1630.0,299500.0
55122,31483,93980,0.0590477400501858,1594.0,342700.0
55123,27288,134265,0.047859865142187,1593.0,442000.0
55124,55675,99354,0.0542074539739559,1676.0,354200.0
55125,44929,118129,0.060962852500612,1805.0,396600.0
55126,27484,109017,0.0375127346819968,1507.0,366400.0
55127,18607,113355,0.0454667598215725,1764.0,409400.0
55128,28945,89642,0.0580411124546553,1451.0,300700.0
55129,32016,152500,0.0510369815092453,1888.0,517800.0
55130,18634,53281,0.0661157024793388,1151.0,220300.0
55150,181,108750,0.0165745856353591,850.0,330000.0
55155,0,-666666666,,1100.0,200000.0
55301,13485,131157,0.0622914349276974,1458.0,324000.0
55302,7348,78194,0.0364725095264017,997.0,312200.0
55303,52121,101351,0.0417106348688628,1348.0,338700.0
55304,49452,127145,0.053910863059128,1628.0,402600.0
55305,21274,106480,0.040894989188681,1774.0,442200.0
55306,16191,98012,0.0917176209005002,1610.0,366300.0
55307,3236,72059,0.0543881334981458,866.0,226800.0
55308,9788,103815,0.0345320800980792,812.0,304200.0
55309,21406,118387,0.0831542558161263,1463.0,335500.0
55310,1386,81667,0.0144300144300144,638.0,144100.0
55311,37873,148122,0.0308399123386053,1894.0,466400.0
55312,1412,97976,0.0339943342776204,879.0,214100.0
55313,24862,93471,0.0460139972649022,1150.0,321000.0
55314,1148,72656,0.0435540069686411,739.0,167700.0
55315,7034,140446,0.0282911572362809,1359.0,433400.0
55316,23450,115719,0.0442643923240938,1597.0,338400.0
55317,22373,133573,0.046350511777589,1763.0,505300.0
55318,29884,111781,0.0642818899745683,1430.0,389200.0
55319,5490,111343,0.0393442622950819,950.0,349300.0
55320,5676,109242,0.0473925299506694,1130.0,307200.0
55321,5592,81250,0.0375536480686695,960.0,265100.0
55322,3548,112455,0.0419954904171364,808.0,391900.0
55324,1193,81488,0.0385582564962279,763.0,316400.0
55325,4682,89122,0.0467748825288338,875.0,288100.0
55327,5542,133721,0.0276073619631901,1346.0,486500.0
55328,9933,118036,0.045504882714185,927.0,382600.0
55329,2252,74063,0.0626110124333925,896.0,214700.0
55330,45080,111481,0.0444764862466725,1356.0,355200.0
55331,19291,160029,0.0289772432740656,1208.0,707000.0
55332,1714,58177,0.0268378063010501,447.0,135800.0
55333,697,62250,0.0200860832137733,872.0,115900.0
55334,2777,70150,0.0518545192653943,750.0,178300.0
55335,1633,59034,0.0410287813839559,1010.0,137000.0
55336,8266,73314,0.0356883619646745,921.0,235600.0
55337,48104,81641,0.0651920838183934,1463.0,327800.0
55338,1002,85347,0.0638722554890219,1325.0,260000.0
55339,934,88929,0.0396145610278372,873.0,302400.0
55340,9776,174120,0.0198445171849427,1431.0,607600.0
55341,3454,147903,0.0306890561667631,1806.0,421500.0
55342,1884,63257,0.0928874734607218,1014.0,148100.0
55343,26482,82415,0.0388565818291669,1427.0,350700.0
55344,14180,89590,0.0489421720733427,1725.0,351600.0
55345,21255,143287,0.0184427193601505,1444.0,478800.0
55346,18602,137125,0.037845392968498,1823.0,463800.0
55347,30467,152850,0.0286211310598352,2020.0,493200.0
55349,3555,100054,0.0343178621659634,952.0,287100.0
55350,18567,78663,0.0542360101254914,934.0,238600.0
55352,10426,112923,0.0418185305965854,1128.0,379700.0
55353,3273,87969,0.0443018637335777,768.0,320600.0
55354,3089,94950,0.0404661702816445,761.0,243600.0
55355,9629,70878,0.0650119430885865,929.0,210200.0
55356,5924,171333,0.0202565833896016,1732.0,712800.0
55357,3704,147256,0.0307775377969762,1146.0,491200.0
55358,5266,94911,0.0372199012533232,1048.0,299100.0
55359,7068,129508,0.0213638936049801,1203.0,573700.0
55360,3328,118036,0.0339543269230769,1233.0,340100.0
55362,20125,92870,0.0859627329192546,1458.0,324400.0
55363,5664,98287,0.0474929378531073,1344.0,273000.0
55364,13959,111083,0.0404756787735511,1128.0,411200.0
55366,441,70000,0.0498866213151927,775.0,142000.0
55367,1086,89896,0.0552486187845303,1075.0,304500.0
55368,1856,76719,0.0565732758620689,1013.0,289400.0
55369,38711,112541,0.0364754204231355,1792.0,356800.0
55370,627,117344,0.1403508771929824,2933.6,332100.0
55371,17376,89674,0.0492633517495395,946.0,299100.0
55372,34617,140835,0.0628304012479417,1406.0,450100.0
55373,5725,95273,0.0408733624454148,1258.0,285000.0
55374,15812,152239,0.0423728813559322,1535.0,438000.0
55375,4285,136250,0.0739789964994165,1139.0,395600.0
55376,19317,130917,0.0450380493865507,2038.0,364600.0
55378,32072,122237,0.05490770765777,1608.0,393800.0
55379,49084,109824,0.0620568820797001,1540.0,366300.0
55381,2001,87011,0.0624687656171914,775.0,233400.0
55382,3640,95673,0.045054945054945,1244.0,346900.0
55384,1869,46860,0.0278223649010165,1223.0,598400.0
55385,1285,75365,0.045136186770428,735.0,180500.0
55386,10080,191279,0.039781746031746,2435.0,559700.0
55387,14697,109279,0.0465401102265768,1306.0,418600.0
55388,5974,92273,0.1037830599263475,998.0,333100.0
55389,2509,92109,0.0346751693901953,755.0,252700.0
55390,3179,107500,0.0226486316451714,1227.0,308500.0
55391,15469,170115,0.0230137694744327,1498.0,795600.0
55395,2600,72901,0.105,812.0,229400.0
55396,2162,72232,0.0508788159111933,808.0,188000.0
55397,3335,77227,0.0500749625187406,1068.0,334500.0
55398,17768,105063,0.0435614588023412,1201.0,325000.0
55401,11526,115651,0.079646017699115,2010.0,401500.0
55402,760,69808,0.1947368421052631,1650.0,314136.0
55403,17354,59928,0.096634781606546,1199.0,285200.0
55404,28071,43932,0.1039506964482918,1063.0,294200.0
55405,16915,70425,0.0908069760567543,1188.0,450200.0
55406,35863,91865,0.0249281989794495,1276.0,335500.0
55407,36992,78206,0.0435769896193771,1219.0,317000.0
55408,32534,72421,0.1334911169853077,1385.0,387500.0
55409,11405,98056,0.0476983779044278,1364.0,365500.0
55410,20361,144973,0.028436717253573,1622.0,597400.0
55411,29719,53368,0.0543086914095359,1220.0,233500.0
55412,26182,71905,0.048582995951417,1340.0,226400.0
55413,14328,84252,0.0687465103294249,1497.0,354200.0
55414,33739,47004,0.4429888259877293,1368.0,454200.0
55415,6474,126480,0.0667284522706209,1836.0,581500.0
55416,34905,105926,0.0694169889700616,1701.0,457300.0
55417,25677,122639,0.0291700743856369,1377.0,368400.0
55418,31295,95630,0.046556957980508,1349.0,332500.0
55419,29728,143254,0.036363024757804,1476.0,479000.0
55420,24008,77539,0.0670193268910363,1277.0,306600.0
55421,31051,75141,0.0549096647450967,1281.0,260500.0
55422,28765,91173,0.0458543368677211,1576.0,314200.0
55423,36779,84102,0.051741482911444,1334.0,320300.0
55424,10373,241875,0.0295960667116552,1786.0,959800.0
55425,10562,68517,0.0527362241999621,1537.0,312900.0
55426,25451,96887,0.05685434756984,1512.0,345000.0
55427,24667,92013,0.0544857501925649,1443.0,341700.0
55428,32679,69004,0.0620582025153768,1291.0,277900.0
55429,27570,66661,0.0462096481682988,1253.0,267900.0
55430,22569,77385,0.0638043333776419,1370.0,243800.0
55431,19075,103125,0.0608125819134993,1704.0,354300.0
55432,32935,77985,0.068316380749962,1308.0,278600.0
55433,34423,80213,0.0600470615576794,1345.0,274500.0
55434,33133,88163,0.0718920713488063,1703.0,269600.0
55435,13698,75829,0.0458461089210103,1716.0,340600.0
55436,14573,132487,0.0477595553420709,1855.0,595500.0
55437,19282,98120,0.0472979981329737,1624.0,362600.0
55438,15847,103488,0.0588754969394838,1554.0,406200.0
55439,9475,173925,0.0273350923482849,1681.0,640300.0
55441,18242,100288,0.0365091546979497,1589.0,463300.0
55442,13197,121714,0.0371296506781844,1773.0,439200.0
55443,33318,88220,0.0483222282249834,1306.0,346200.0
55444,17428,114545,0.0587560247876979,1444.0,306900.0
55445,13538,103227,0.062195302112572,2053.0,311000.0
55446,27627,169412,0.0165779853042313,1932.0,559100.0
55447,21001,128781,0.0335222132279415,1663.0,454500.0
55448,28925,95610,0.0603975799481417,1706.0,301100.0
55449,33367,128750,0.0386309827074654,1723.0,422600.0
55450,0,-666666666,,1100.0,200000.0
55454,8628,26429,0.1476587853500232,947.0,184700.0
55455,5243,-666666666,0.098035475872592,1100.0,200000.0
55601,135,54375,0.0148148148148148,1359.375,232700.0
55602,310,56667,0.1032258064516129,1416.675,222800.0
55603,448,62813,0.0133928571428571,696.0,195800.0
55604,3613,71458,0.0453916412953224,1036.0,307100.0
55605,612,52750,0.0424836601307189,613.0,139400.0
55606,204,72917,0.0,1822.925,275000.0
55607,213,67500,0.0093896713615023,1687.5,203800.0
55609,118,76538,0.0,1913.4499999999998,344421.0
55612,549,83893,0.0273224043715847,1013.0,423300.0
55613,250,74688,0.048,1867.1999999999998,293300.0
55614,2450,74313,0.0457142857142857,1035.0,172900.0
55615,405,60893,0.0567901234567901,1266.0,235300.0
55616,7277,77242,0.0519444826164628,1045.0,237000.0
55702,422,75625,0.0308056872037914,1175.0,251300.0
55703,929,69973,0.0376749192680301,1271.0,172600.0
55704,1076,61875,0.0743494423791821,516.0,212700.0
55705,3248,54047,0.0086206896551724,471.0,124600.0
55706,1827,60096,0.0492610837438423,726.0,107600.0
55707,3207,81471,0.0445899594636732,915.0,229600.0
55708,850,68859,0.0611764705882353,736.0,107700.0
55709,4314,71163,0.0848400556328233,925.0,206300.0
55710,1391,76694,0.0920201294033069,1917.3500000000001,223600.0
55711,518,54583,0.0405405405405405,850.0,192200.0
55712,557,49091,0.0251346499102333,1083.0,159600.0
55713,1048,58424,0.0868320610687023,1032.0,117700.0
55716,219,40833,0.0319634703196347,645.0,102600.0
55717,241,93250,0.0373443983402489,2331.25,288600.0
55718,3068,98448,0.0303129074315515,878.0,288400.0
55719,5642,63497,0.0349166962070187,784.0,121200.0
55720,17480,66399,0.0683066361556064,976.0,213300.0
55721,3840,82750,0.0544270833333333,682.0,267100.0
