store_id,store_name,brand,city,zip5,review_rank,review_date,rating,source_platform,reviewer_alias,source_url,review_text,review_text_short
BID|PR0091289,YAN TEA,Yan Tea,SEATTLE,98105,3,2026-02-10,3.0,Google Places API (official),Pearl Lee,https://maps.google.com/?cid=138618984716378759,"I stopped by for Nom Nom Sando and while I was waiting for our order, I figured I should stop by and try out this spot too! There were so many different options which was neat and I picked one I never usually see which was their Crispy Apple Iced tea. There wasn't any customization options besides adding in a topping which is unfortunate as I always request light ice and less sweetness just in case. Additionally, I wasn't sure how big the cup was or anything. Other than that, my drink was made relatively quickly and I think I was their first order that say as my order number said 1. The drink was pretty and it was pretty tasty especially with the sandos next to them. Unfortunately, it was filled to the brim with ice and there wasn't much to drink. They share a space with another business so there is plenty of seating but it's more on the Nom Nom Sando side with two tables and a long bench near the entrance of the side of Yan Tea. So not sure if you can sit on the Nom Nom Sando side. Not much to say on the service as they have a kiosk to order on. The employee will just call your number and name to get your drink and not say much else. I do like that as an introvert but it would have been nice to have a nice day or a response to my thank you. Might come back to try in the future but there are also other drink places nearby where I think I would rather try. Edit and response to owner: I appreciate the detailed response and honesty! I've edited my review to three stars now that I have something understanding to the issues that I've encountered during my visit. It would have been nice to known about the information that you provided me about the Apple series on the menu or a note to let me know that was the case. Transparency and information goes a long way but there wasn't even descriptions of what apples or tea was used. As a fellow introvert, I totally understand and I prefer minimal conversation but just a response to my thank you would have been enough for me. I wish you luck with the service training and success of your business!","I stopped by for Nom Nom Sando and while I was waiting for our order, I figured I should stop by and try out this spot too! There were so many different options which was neat and I picked one I never usually see which w"
BID|PR0091422,SUNRIGHT TEA STUDIO,Sunright Tea Studio,FEDERAL WAY,98003,1,2026-02-22,5.0,Google Places API (official),Win Davit,https://maps.google.com/?cid=6208363973921679660,"The best service I’ve ever tried. The drinks so good, especially Lychee Fracgrant Oolong. 10 out of 10. Must try","The best service I’ve ever tried. The drinks so good, especially Lychee Fracgrant Oolong. 10 out of 10. Must try"
BID|PR0091422,SUNRIGHT TEA STUDIO,Sunright Tea Studio,FEDERAL WAY,98003,2,2026-02-01,5.0,Google Places API (official),Shouen Lee,https://maps.google.com/?cid=6208363973921679660,"Sunright Tea Studio is hands-down the best boba spot in the U-District, consistently outclassing the neighborhood competition with its quality and precision. Their Ceylon Milk Tea is a standout for anyone who appreciates a bold, full-bodied tea flavor that isn't masked by excess sugar; it’s fragrant, smooth, and perfectly balanced against the creaminess of the milk.","Sunright Tea Studio is hands-down the best boba spot in the U-District, consistently outclassing the neighborhood competition with its quality and precision. Their Ceylon Milk Tea is a standout for anyone who appreciates"
BID|PR0091422,SUNRIGHT TEA STUDIO,Sunright Tea Studio,FEDERAL WAY,98003,3,2026-01-31,5.0,Yelp snippet via MapQuest (auto),Christian-Immanuel C.,https://www.mapquest.com/us/washington/sunright-tea-studio-645556782,"Located right on Pacific Highway in a small plaza with a good amount of parking. If there isn't any parking out front, you can go up the hill and there's plenty more parking. When you walk in,...","Located right on Pacific Highway in a small plaza with a good amount of parking. If there isn't any parking out front, you can go up the hill and there's plenty more parking. When you walk in,..."
BID|PR0091619,DING TEA+ & 36 STREETS VIETNAMESE COFFEE,Ding Tea,KIRKLAND,98034,1,2025-12-21,5.0,Google Places API (official),Kha Nguyen,https://maps.google.com/?cid=10775039319842846526,"Absolutely amazing experience! Even though my delivery driver accidentally left half of my order behind, the team at this coffee & boba shop went above and beyond to take care of me. When I came back to pick up the rest, they remade all of my food and drinks fresh without hesitation and even surprised me with extra items for free. The staff was incredibly kind, patient, and genuinely cared about making things right—even though the issue wasn’t their fault at all. That level of customer service is rare and truly appreciated. On top of that, everything tasted delicious and high quality as always.","Absolutely amazing experience! Even though my delivery driver accidentally left half of my order behind, the team at this coffee & boba shop went above and beyond to take care of me. When I came back to pick up the rest,"
BID|PR0091619,DING TEA+ & 36 STREETS VIETNAMESE COFFEE,Ding Tea,KIRKLAND,98034,2,2025-02-23,5.0,Google Places API (official),annie xia,https://maps.google.com/?cid=10775039319842846526,"The quality of the milk tea there fluctuates greatly. Today I ordered a taro green tea milk tea, 50% sugar with no ice. It tastes like water with little tea flavor and lots of taro chunks. I will probably never order drinks at this place again. (2/22 review) Follow up on my 2/22 review - the owner reached out to me and invited me to give it a try with the properly made way. I first did 50% sugar with no ice, it tastes a little bit not as sweet as expected. I then updated it to 100% level sugar with no ice, it does meet the expectation this time. Recommend for Taro green milk tea if you do large bottle with no ice, 100% sugar is what it goes the best with. Again appreciate the quick response and make up from the store. 5 star customer service!","The quality of the milk tea there fluctuates greatly. Today I ordered a taro green tea milk tea, 50% sugar with no ice. It tastes like water with little tea flavor and lots of taro chunks. I will probably never order dri"
BID|PR0091619,DING TEA+ & 36 STREETS VIETNAMESE COFFEE,Ding Tea,KIRKLAND,98034,3,2024-08-31,4.0,Google Places API (official),Hung Tran,https://maps.google.com/?cid=10775039319842846526,"36 Streets Vietnamese Coffee is a charming new spot in the Kirkland area, conveniently located near Juanita Beach Park. They open early at 8 AM, perfect for grabbing a morning coffee and breakfast. Parking can be a bit limited right in front of the store, but there are free parking lots nearby where you can usually find a spot. The shop is small, with only a few tables and chairs inside and out, so it’s more of a grab-and-go kind of place. However, if you do choose to stay, the cozy Vietnamese-inspired decor creates a pleasant atmosphere. For those who understand Vietnamese, they even have a selection of comics to read while you enjoy your coffee. The menu is simple, focusing on traditional Vietnamese coffee and breakfast items. The staff is friendly and helpful, offering recommendations if you’re new to Vietnamese cuisine. We tried a variety of their offerings, including the egg coffee, salt coffee, hot condensed milk coffee, Vietnamese sandwich, and bubble waffle. A word of caution—the coffee here is quite strong, much stronger than typical American coffee. Just half a cup had my heart racing, which isn’t something I’ve experienced even with coffee in Vietnam. The flavor is rich and authentic, so if you enjoy a strong brew, you’ll likely appreciate it. The Vietnamese sandwich is a solid breakfast choice, filling and well-paired with the coffee. Just be aware that it comes with jalapeños by default, so ask them to leave it out if you’re not a fan. The bubble waffle is decent, on par with other places, and they also offer some boba options that I plan to try next time. Overall, it’s exciting to have a Vietnamese breakfast spot in Kirkland, adding a unique and flavorful option to the local scene. If you’re in the area and looking for a strong coffee and a satisfying breakfast, 36 Streets is definitely worth a visit.","36 Streets Vietnamese Coffee is a charming new spot in the Kirkland area, conveniently located near Juanita Beach Park. They open early at 8 AM, perfect for grabbing a morning coffee and breakfast. Parking can be a bit l"
BID|PR0091672,MAURITIUS BROWN BUBBLE TEA,Mauritius Brown Bubble Tea,KENMORE,98028,1,2026-01-25,5.0,Google Places API (official),P A,https://maps.google.com/?cid=17993997416835353399,"Amazing milk tea! The earl grey lavender milk tea and it was very tea forward, not too sweet and delicious. A new favorite.","Amazing milk tea! The earl grey lavender milk tea and it was very tea forward, not too sweet and delicious. A new favorite."
BID|PR0091672,MAURITIUS BROWN BUBBLE TEA,Mauritius Brown Bubble Tea,KENMORE,98028,2,2025-09-21,5.0,Google Places API (official),Antoinette Serame,https://maps.google.com/?cid=17993997416835353399,"Our experience at this spot was made truly enjoyable all thanks to Aaron. He was also incredibly attentive and knowledgeable about the menu, answering all of our questions with ease. I had some hesitation about the cotton candy smoothie possibly tasting like bubblegum, but Aaron reassured me it was true to flavor and even offered to replace it if I wasn’t satisfied. When my mom’s mango drink came out sweeter than expected due to the bubble tea place testing new syrups, Aaron quickly replaced it with no hesitation and apologized for the inconvenience. Throughout the experience, he was patient, kind, and accommodating, and on top of it all, the drinks themselves were delicious.","Our experience at this spot was made truly enjoyable all thanks to Aaron. He was also incredibly attentive and knowledgeable about the menu, answering all of our questions with ease. I had some hesitation about the cotto"
BID|PR0091672,MAURITIUS BROWN BUBBLE TEA,Mauritius Brown Bubble Tea,KENMORE,98028,3,2025-07-17,5.0,Google Places API (official),Marissa G,https://maps.google.com/?cid=17993997416835353399,So incredibly yummy. Iced taro milk boba was my first experience and it was phenomenal. Also shoutout to the gentleman who helped me and who went above and beyond to offer a tiny sample of the taro milk as well as offering to adjust milk-to-ice ratios if desired. He did NOT have to do all that — this was all proactive on his part and unprompted. I was so impressed and appreciative! Can’t believe it took me this long to check this cafe out. They offer casual ramen too! Literally can’t wait to come back,So incredibly yummy. Iced taro milk boba was my first experience and it was phenomenal. Also shoutout to the gentleman who helped me and who went above and beyond to offer a tiny sample of the taro milk as well as offeri
BID|PR0091675,HAPPY LEMON,Happy Lemon,AUBURN,98002,1,2026-02-08,5.0,Google Places API (official),emily Nelson,https://maps.google.com/?cid=7598185473679355581,"There was an amazing girl making my drink that was so helpful, nice, and fun to talk to! I would come back just because she brightened my day and made a fantastic avocado matcha smoothie ❤️","There was an amazing girl making my drink that was so helpful, nice, and fun to talk to! I would come back just because she brightened my day and made a fantastic avocado matcha smoothie ❤️"
