store_id,store_name,brand,zip5,city,logo_url,logo_source
BID|PR0081056,BOBA SMOOTHIES #9075,Independent/Other,98188,TUKWILA,https://ui-avatars.com/api/?name=Independent%2FOther&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0085442,BOBA UP,Independent/Other,98105,SEATTLE,https://ui-avatars.com/api/?name=Independent%2FOther&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0018797,HUB BOBA LLC,Independent/Other,98040,MERCER ISLAND,https://ui-avatars.com/api/?name=Independent%2FOther&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0081913,HYSON BOBA TEA & CAFE,Independent/Other,98112,SEATTLE,https://ui-avatars.com/api/?name=Independent%2FOther&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0070169,I-TEA,Independent/Other,98032,KENT,https://ui-avatars.com/api/?name=Independent%2FOther&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0090183,JUST POKE AND PURE BOBA,Independent/Other,98055,RENTON,https://ui-avatars.com/api/?name=Independent%2FOther&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0071303,MAMA'S VIET KITCHEN & BOBA GEM,Independent/Other,98105,SEATTLE,https://ui-avatars.com/api/?name=Independent%2FOther&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0089635,"MICHELLE'S BUBBLE TEA, INC.",Independent/Other,98116,WEST SEATTLE,https://ui-avatars.com/api/?name=Independent%2FOther&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0087742,NEIGHBORHOOD BUBBLE TEA AND COFFEE,Independent/Other,98158,SEATAC,https://ui-avatars.com/api/?name=Independent%2FOther&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0091922,OMO Thai Tea,Independent/Other,98004,BELLEVUE,https://ui-avatars.com/api/?name=Independent%2FOther&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0081977,T4 TEA FOR U,Independent/Other,98006,BELLEVUE,https://ui-avatars.com/api/?name=Independent%2FOther&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0013093,WOODINVILLE BAGEL BOBA,Independent/Other,98072,WOODINVILLE,https://ui-avatars.com/api/?name=Independent%2FOther&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0087745,JAY TEA,Jay Tea,98188,TUKWILA,https://ui-avatars.com/api/?name=Jay+Tea&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0092931,JinJin Matcha,JinJin Matcha,98101,SEATTLE,https://ui-avatars.com/api/?name=JinJin+Matcha&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0091761,KUNG FU TEA X TKK CHICKEN,Kung Fu Tea,98055,RENTON,https://logo.clearbit.com/kungfutea.com,clearbit_domain
BID|PR0083744,MACU TEA,Macu Tea,98004,BELLEVUE,https://ui-avatars.com/api/?name=Macu+Tea&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0084565,MACU TEA,Macu Tea,98105,SEATTLE,https://ui-avatars.com/api/?name=Macu+Tea&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0033930,MATCHA MAGIC,Matcha Magic,98004,BELLEVUE,https://ui-avatars.com/api/?name=Matcha+Magic&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0090810,MATCHA MAGIC,Matcha Magic,98052,REDMOND,https://ui-avatars.com/api/?name=Matcha+Magic&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0092823,MATCHA MAGIC CAFE,Matcha Magic,98122,SEATTLE,https://ui-avatars.com/api/?name=Matcha+Magic&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0086079,MATCHA MAGIC- SOUTHLAKE UNION,Matcha Magic,98109,SEATTLE,https://ui-avatars.com/api/?name=Matcha+Magic&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0090483,Matcha Man Icecream LLC,Matcha Man,98108,SEATTLE,https://ui-avatars.com/api/?name=Matcha+Man&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
